;date;RR;Tn;Tx;Tavg;RH_avg;ss;ff_x;ff_avg;ddd_x;ddd_car
238755;15/10/2010;;23.6;33.4;27.3;82.0;5.6;6.0;3.0;270.0;W 
238756;16/10/2010;28.1;22.3;32.3;28.1;83.0;5.6;3.0;2.0;270.0;W 
238757;17/10/2010;;24.4;33.2;27.8;82.0;6.7;3.0;2.0;180.0;W 
238758;18/10/2010;0.0;23.9;31.6;24.9;95.0;2.6;4.0;1.0;180.0;E 
238759;19/10/2010;1.2;22.6;32.4;26.9;85.0;6.0;2.0;1.0;270.0;S 
238760;20/10/2010;0.0;24.1;30.4;26.4;86.0;1.2;3.0;2.0;90.0;E 
238761;21/10/2010;;24.6;28.7;25.0;96.0;0.1;2.0;0.0;90.0;S 
238762;22/10/2010;16.5;23.6;31.8;25.9;89.0;3.0;2.0;1.0;270.0;E 
238763;23/10/2010;51.4;23.0;33.5;26.8;86.0;7.5;4.0;2.0;180.0;S 
238764;24/10/2010;0.0;24.0;32.3;26.2;88.0;5.6;4.0;2.0;180.0;S 
238765;25/10/2010;1.0;23.4;30.8;25.6;91.0;2.0;5.0;3.0;270.0;S 
238766;26/10/2010;12.0;23.4;29.0;24.9;95.0;0.6;3.0;1.0;270.0;W 
238767;27/10/2010;8.2;22.3;32.2;26.7;83.0;6.2;3.0;2.0;360.0;N 
238768;28/10/2010;;23.7;30.4;26.2;88.0;3.0;3.0;2.0;315.0;N 
238769;29/10/2010;9.2;23.0;32.0;27.2;82.0;6.0;3.0;2.0;360.0;N 
238770;30/10/2010;;24.0;31.9;26.8;82.0;5.8;3.0;2.0;180.0;W 
238771;31/10/2010;16.3;23.0;29.6;25.8;90.0;1.8;3.0;2.0;270.0;E 
238772;11/01/2010;34.8;23.2;31.6;26.1;87.0;2.3;2.0;1.0;360.0;N 
238773;11/02/2010;1.3;24.8;32.8;26.8;86.0;5.4;3.0;2.0;225.0;SW
238774;11/03/2010;12.3;24.0;31.0;26.4;88.0;1.4;4.0;2.0;270.0;S 
238775;11/04/2010;8.0;23.7;30.6;26.6;88.0;0.8;2.0;1.0;360.0;E 
238776;11/05/2010;0.9;24.6;29.2;25.8;90.0;0.2;4.0;2.0;180.0;N 
238777;11/06/2010;18.0;23.8;28.0;25.3;93.0;0.0;4.0;2.0;90.0;E 
238778;11/07/2010;0.0;23.4;32.2;27.2;82.0;4.3;4.0;2.0;270.0;W 
238779;11/08/2010;30.7;23.5;30.0;26.2;88.0;3.2;3.0;2.0;360.0;N 
238780;11/09/2010;45.2;23.3;31.9;26.4;86.0;2.7;2.0;1.0;225.0;E 
238781;11/10/2010;2.4;24.3;29.6;26.4;89.0;0.8;2.0;2.0;360.0;N 
238782;11/11/2010;0.4;24.4;32.6;26.8;84.0;5.8;5.0;2.0;270.0;N 
238783;11/12/2010;4.7;23.7;32.8;27.6;83.0;6.5;3.0;2.0;180.0;E 
238784;13/11/2010;44.8;23.2;30.8;26.2;86.0;3.7;2.0;2.0;180.0;S 
238785;14/11/2010;0.0;23.7;31.2;25.1;93.0;3.8;4.0;1.0;180.0;E 
238786;15/11/2010;5.1;23.4;32.7;27.4;86.0;6.1;2.0;2.0;90.0;E 
238787;16/11/2010;5.2;24.4;31.5;27.8;83.0;5.0;6.0;1.0;180.0;S 
238788;17/11/2010;1.5;23.2;31.4;25.9;89.0;4.2;5.0;2.0;180.0;N 
238789;18/11/2010;2.0;22.2;31.6;26.1;88.0;3.7;2.0;1.0;180.0;S 
238790;19/11/2010;0.0;23.9;31.6;27.3;84.0;2.4;2.0;1.0;135.0;NE
238791;20/11/2010;;24.2;31.1;25.9;91.0;3.4;3.0;2.0;180.0;S 
238792;21/11/2010;0.7;23.4;32.1;26.7;86.0;4.9;4.0;2.0;180.0;N 
238793;22/11/2010;13.7;22.6;30.9;26.1;88.0;1.9;2.0;1.0;270.0;N 
238794;23/11/2010;2.0;23.8;33.0;26.8;87.0;7.0;3.0;2.0;180.0;S 
238795;24/11/2010;2.8;24.0;31.6;25.5;95.0;2.2;3.0;2.0;360.0;NE
238796;25/11/2010;64.3;24.2;30.1;26.3;92.0;2.8;3.0;2.0;270.0;E 
238797;26/11/2010;10.3;23.6;28.0;25.3;92.0;0.0;3.0;2.0;270.0;W 
238798;27/11/2010;;23.0;32.6;27.2;81.0;7.4;3.0;2.0;90.0;N 
238799;28/11/2010;;23.8;32.4;27.4;84.0;7.4;4.0;2.0;225.0;N 
238800;29/11/2010;5.7;24.3;32.4;27.4;86.0;5.2;4.0;2.0;180.0;S 
238801;30/11/2010;0.7;24.1;30.9;26.2;91.0;3.6;4.0;1.0;270.0;W 
238802;12/01/2010;27.0;23.5;30.0;25.6;91.0;1.0;5.0;2.0;270.0;W 
238803;12/02/2010;1.3;23.5;32.3;27.4;82.0;7.4;2.0;2.0;270.0;W 
238804;12/03/2010;0.5;24.0;30.4;24.6;92.0;4.7;4.0;2.0;270.0;W 
238805;12/04/2010;1.7;23.1;29.4;25.0;94.0;1.4;5.0;1.0;45.0;N 
238806;12/05/2010;7.9;23.9;30.0;26.5;88.0;2.2;2.0;1.0;180.0;N 
238807;12/06/2010;18.2;23.8;29.1;25.5;90.0;0.3;3.0;2.0;315.0;N 
238808;12/07/2010;1.0;24.0;31.0;26.7;87.0;7.3;4.0;3.0;270.0;W 
238809;12/08/2010;0.0;22.9;31.1;26.6;86.0;3.9;6.0;3.0;270.0;W 
238810;12/09/2010;4.3;22.5;28.0;23.3;97.0;0.0;4.0;2.0;270.0;W 
238811;12/10/2010;89.3;22.3;30.0;25.5;91.0;1.3;4.0;2.0;225.0;W 
238812;12/11/2010;23.4;23.0;30.2;25.9;87.0;0.7;5.0;2.0;270.0;W 
238813;12/12/2010;4.2;21.8;30.9;25.9;82.0;2.4;1.0;1.0;180.0;S 
238814;13/12/2010;;23.5;32.9;27.8;83.0;8.0;3.0;2.0;270.0;W 
238815;14/12/2010;;24.0;29.8;26.0;86.0;1.2;4.0;3.0;360.0;N 
238816;15/12/2010;;23.0;32.0;25.3;86.0;5.3;3.0;2.0;270.0;N 
238817;16/12/2010;11.5;22.2;31.8;25.8;85.0;7.0;3.0;2.0;270.0;E 
238818;17/12/2010;0.3;23.0;30.8;26.1;82.0;6.0;5.0;3.0;270.0;W 
238819;18/12/2010;11.4;22.4;25.8;25.3;87.0;0.0;2.0;1.0;360.0;N 
238820;19/12/2010;0.0;24.2;32.0;27.2;82.0;2.8;5.0;2.0;315.0;W 
238821;20/12/2010;8.2;24.4;31.0;27.1;84.0;3.0;3.0;2.0;270.0;SW
238822;21/12/2010;0.5;23.9;30.8;26.6;86.0;4.9;3.0;2.0;270.0;W 
238823;22/12/2010;38.0;22.0;26.8;24.2;93.0;0.0;2.0;1.0;315.0;W 
238824;23/12/2010;7.4;23.7;27.2;24.7;92.0;0.0;3.0;2.0;225.0;SW
238825;24/12/2010;22.9;22.0;31.0;25.9;85.0;6.2;3.0;2.0;270.0;NW
238826;25/12/2010;13.4;23.0;29.7;25.3;91.0;1.7;3.0;2.0;270.0;W 
238827;26/12/2010;7.2;22.9;29.6;25.2;90.0;1.0;3.0;2.0;270.0;W 
238828;27/12/2010;9.3;22.7;30.2;25.9;91.0;1.8;4.0;1.0;270.0;W 
238829;28/12/2010;45.0;22.0;29.6;25.6;89.0;0.9;2.0;1.0;270.0;E 
238830;29/12/2010;;23.5;31.4;25.7;88.0;4.6;3.0;2.0;270.0;N 
238831;30/12/2010;0.8;24.2;30.7;27.1;85.0;2.7;3.0;1.0;270.0;N 
238832;31/12/2010;;23.4;31.4;26.9;84.0;4.4;3.0;2.0;315.0;N 
238833;01/01/2011;;23.4;29.0;25.8;85.0;0.0;4.0;2.0;360.0;N 
238834;01/02/2011;;23.6;33.1;27.7;80.0;6.6;2.0;1.0;270.0;W 
238835;01/03/2011;;23.5;31.6;27.2;84.0;4.9;4.0;2.0;360.0;N 
238836;01/04/2011;62.0;23.0;30.6;25.6;89.0;2.4;4.0;2.0;270.0;W 
238837;01/05/2011;3.8;23.3;29.6;26.2;86.0;0.4;3.0;2.0;360.0;N 
238838;01/06/2011;;23.2;32.2;27.0;81.0;6.8;2.0;1.0;360.0;N 
238839;01/07/2011;8.5;24.0;29.4;24.7;93.0;1.0;2.0;1.0;270.0;W 
238840;01/08/2011;27.6;22.5;32.0;27.1;81.0;8.0;3.0;3.0;180.0;S 
238841;01/09/2011;26.8;22.0;30.7;25.5;90.0;2.5;3.0;2.0;225.0;SW
238842;01/10/2011;0.3;24.4;29.5;25.7;90.0;0.5;3.0;2.0;270.0;W 
238843;01/11/2011;5.1;23.0;31.0;25.7;90.0;6.3;5.0;2.0;270.0;W 
238844;01/12/2011;7.0;23.8;28.4;26.0;82.0;0.6;2.0;1.0;315.0;NW
238845;13/01/2011;0.0;20.7;29.6;26.4;83.0;1.5;3.0;2.0;270.0;W 
238846;14/01/2011;38.0;21.4;27.9;24.6;88.0;0.1;3.0;2.0;360.0;N 
238847;15/01/2011;1.7;22.4;31.4;26.3;84.0;6.1;5.0;3.0;270.0;W 
238848;16/01/2011;4.0;22.8;29.4;25.3;92.0;0.0;4.0;2.0;270.0;W 
238849;17/01/2011;44.5;22.4;32.1;27.3;81.0;7.0;3.0;2.0;360.0;N 
238850;18/01/2011;0.5;23.6;31.1;26.0;90.0;3.9;2.0;1.0;270.0;W 
238851;19/01/2011;0.8;24.2;30.2;25.8;94.0;3.5;3.0;2.0;180.0;S 
238852;20/01/2011;0.2;22.6;29.0;25.3;88.0;0.6;2.0;1.0;90.0;E 
238853;21/01/2011;;22.8;31.6;26.7;83.0;4.7;2.0;2.0;360.0;N 
238854;22/01/2011;5.2;23.2;29.6;25.7;88.0;0.5;2.0;2.0;270.0;W 
238855;23/01/2011;;23.7;29.0;25.9;84.0;0.3;4.0;2.0;360.0;N 
238856;24/01/2011;49.0;22.8;29.8;23.8;96.0;2.8;2.0;1.0;270.0;W 
238857;25/01/2011;31.8;22.8;31.3;25.5;87.0;6.0;4.0;2.0;45.0;NE
238858;26/01/2011;25.0;23.0;31.0;25.5;90.0;3.6;5.0;2.0;360.0;N 
238859;27/01/2011;9.9;22.9;31.7;26.4;85.0;7.0;2.0;2.0;360.0;N 
238860;28/01/2011;47.0;21.8;31.6;26.1;83.0;7.1;2.0;1.0;360.0;N 
238861;29/01/2011;;23.3;29.2;26.3;88.0;1.8;5.0;2.0;180.0;S 
238862;30/01/2011;4.2;23.6;29.6;25.8;88.0;1.8;2.0;2.0;270.0;W 
238863;31/01/2011;15.5;22.8;29.2;25.4;89.0;0.5;4.0;2.0;270.0;W 
238864;02/01/2011;0.6;23.4;30.1;25.5;87.0;0.4;2.0;2.0;270.0;W 
238865;02/02/2011;1.8;23.4;30.8;25.9;90.0;4.7;5.0;2.0;270.0;N 
238866;02/03/2011;32.8;23.4;30.8;26.2;86.0;3.6;4.0;3.0;270.0;W 
238867;02/04/2011;12.0;22.6;29.4;24.7;96.0;0.1;2.0;2.0;270.0;W 
238868;02/05/2011;5.3;23.8;28.6;25.0;96.0;0.0;4.0;2.0;180.0;S 
238869;02/06/2011;49.0;22.8;30.2;25.5;92.0;1.5;3.0;1.0;360.0;N 
238870;02/07/2011;7.0;23.3;31.0;26.6;85.0;3.3;4.0;2.0;225.0;SW
238871;02/08/2011;26.5;22.0;31.1;25.5;86.0;5.4;3.0;2.0;270.0;W 
238872;02/09/2011;2.6;23.4;32.2;26.7;82.0;7.7;4.0;3.0;45.0;NE
238873;02/10/2011;;24.0;33.0;27.4;84.0;7.0;5.0;3.0;270.0;W 
238874;02/11/2011;;23.4;33.0;27.0;85.0;5.2;3.0;2.0;360.0;N 
238875;02/12/2011;0.5;23.8;31.3;27.2;82.0;4.1;5.0;2.0;180.0;S 
238876;13/02/2011;;23.8;31.4;27.2;79.0;5.2;3.0;2.0;360.0;N 
238877;14/02/2011;;24.4;33.1;27.3;82.0;7.5;3.0;2.0;45.0;NE
238878;15/02/2011;;24.3;29.4;25.2;95.0;0.8;4.0;2.0;180.0;S 
238879;16/02/2011;1.5;23.0;28.9;24.8;93.0;1.1;3.0;2.0;45.0;NE
238880;17/02/2011;1.2;23.2;32.2;26.6;86.0;5.7;3.0;3.0;315.0;NW
238881;18/02/2011;0.0;22.8;28.6;25.4;88.0;0.0;3.0;2.0;90.0;E 
238882;19/02/2011;22.0;21.0;31.8;25.2;85.0;3.3;4.0;2.0;270.0;W 
238883;20/02/2011;9.7;23.9;28.8;25.8;89.0;0.0;4.0;2.0;270.0;W 
238884;21/02/2011;13.8;24.0;30.4;26.7;83.0;4.4;3.0;2.0;270.0;W 
238885;22/02/2011;;24.2;31.0;27.5;79.0;0.0;3.0;2.0;270.0;S 
238886;23/02/2011;;23.9;33.5;27.8;80.0;6.1;3.0;2.0;270.0;W 
238887;24/02/2011;;23.8;30.2;26.6;88.0;0.6;4.0;2.0;360.0;N 
238888;25/02/2011;4.7;21.7;31.0;26.1;85.0;0.7;2.0;2.0;360.0;W 
238889;26/02/2011;5.5;22.2;30.1;25.1;89.0;0.0;3.0;2.0;180.0;S 
238890;27/02/2011;0.8;23.8;31.6;27.1;82.0;3.7;4.0;3.0;270.0;W 
238891;28/02/2011;14.5;23.2;28.8;25.5;91.0;0.0;3.0;2.0;225.0;S 
238892;03/01/2011;17.3;22.6;27.4;25.0;88.0;0.0;4.0;2.0;270.0;W 
238893;03/02/2011;4.9;;30.8;26.1;85.0;4.3;4.0;2.0;315.0;W 
238894;03/03/2011;0.6;23.6;31.2;26.9;84.0;1.1;3.0;2.0;360.0;W 
238895;03/04/2011;;24.5;31.6;27.4;86.0;3.0;2.0;2.0;270.0;W 
238896;03/05/2011;;24.4;31.2;26.6;90.0;1.1;3.0;2.0;270.0;W 
238897;03/06/2011;;24.2;31.0;25.5;88.0;3.5;3.0;2.0;270.0;S 
238898;03/07/2011;1.2;24.2;31.4;26.8;87.0;2.8;4.0;2.0;225.0;SW
238899;03/08/2011;64.4;21.0;31.3;25.6;84.0;2.5;3.0;2.0;90.0;E 
238900;03/09/2011;6.0;22.3;31.6;26.4;90.0;5.0;3.0;2.0;315.0;E 
238901;03/10/2011;;23.2;30.0;24.5;84.0;1.1;4.0;2.0;360.0;N 
238902;03/11/2011;1.2;23.0;31.2;26.5;85.0;3.2;4.0;2.0;315.0;NW
238903;03/12/2011;0.7;23.6;32.2;26.7;89.0;6.7;4.0;2.0;270.0;W 
238904;13/03/2011;0.4;24.3;30.6;26.0;88.0;2.0;5.0;3.0;315.0;W 
238905;14/03/2011;0.5;24.0;30.6;26.0;92.0;0.5;2.0;2.0;45.0;N 
238906;15/03/2011;;24.0;30.5;26.8;83.0;2.7;3.0;2.0;225.0;N 
238907;16/03/2011;;23.5;30.0;26.2;86.0;0.4;3.0;2.0;225.0;W 
238908;17/03/2011;0.2;24.2;32.6;27.1;84.0;7.2;4.0;2.0;360.0;N 
238909;18/03/2011;36.0;22.4;30.2;25.5;88.0;1.3;3.0;2.0;90.0;E 
238910;19/03/2011;0.0;23.3;31.2;25.1;92.0;2.3;6.0;2.0;180.0;S 
238911;20/03/2011;7.5;23.0;32.8;26.8;84.0;5.0;3.0;2.0;180.0;S 
238912;21/03/2011;;24.1;29.8;26.0;89.0;1.5;3.0;2.0;360.0;N 
238913;22/03/2011;0.0;24.4;28.0;25.2;89.0;0.0;5.0;2.0;180.0;NW
238914;23/03/2011;41.6;22.8;30.6;26.0;87.0;2.5;3.0;2.0;270.0;W 
238915;24/03/2011;58.2;23.2;30.0;25.8;88.0;0.5;2.0;1.0;270.0;W 
238916;25/03/2011;17.4;23.0;30.9;26.1;87.0;1.8;3.0;2.0;225.0;E 
238917;26/03/2011;9.3;23.0;31.0;26.1;85.0;3.3;2.0;2.0;315.0;NW
238918;27/03/2011;30.3;23.3;30.6;26.2;89.0;0.8;3.0;2.0;360.0;N 
238919;28/03/2011;0.0;24.0;31.2;25.9;90.0;2.4;4.0;2.0;270.0;W 
238920;29/03/2011;15.7;22.8;31.0;26.0;90.0;4.0;3.0;2.0;315.0;W 
238921;30/03/2011;5.7;24.4;31.8;25.8;94.0;4.4;4.0;2.0;180.0;W 
238922;31/03/2011;12.0;23.4;28.2;25.7;90.0;0.0;9.0;2.0;225.0;W 
238923;04/01/2011;13.8;22.1;30.6;26.0;90.0;3.3;5.0;2.0;270.0;W 
238924;04/02/2011;7.8;23.4;28.8;24.5;93.0;1.0;3.0;1.0;270.0;W 
238925;04/03/2011;11.4;23.0;31.0;26.4;83.0;7.4;4.0;3.0;270.0;W 
238926;04/04/2011;0.5;24.0;30.2;26.8;88.0;1.2;5.0;3.0;270.0;W 
238927;04/05/2011;;24.1;31.6;27.1;84.0;7.5;5.0;3.0;225.0;S 
238928;04/06/2011;;23.6;32.1;26.9;84.0;5.3;4.0;2.0;225.0;SW
238929;04/07/2011;0.0;24.9;31.4;26.6;91.0;5.6;4.0;2.0;270.0;W 
238930;04/08/2011;30.1;23.0;31.4;26.7;85.0;3.0;5.0;3.0;225.0;W 
238931;04/09/2011;4.0;24.4;29.8;25.4;94.0;0.0;3.0;1.0;270.0;W 
238932;04/10/2011;31.1;23.4;30.3;25.5;92.0;0.9;4.0;3.0;270.0;W 
238933;04/11/2011;37.2;22.5;28.6;25.3;90.0;0.1;3.0;1.0;270.0;W 
238934;04/12/2011;1.0;24.0;29.2;25.4;93.0;1.6;5.0;2.0;180.0;S 
238935;13/04/2011;7.1;24.2;30.2;25.3;92.0;2.5;5.0;2.0;180.0;S 
238936;14/04/2011;;22.8;30.9;26.2;87.0;4.0;3.0;2.0;270.0;S 
238937;15/04/2011;;23.4;29.5;25.0;94.0;1.3;3.0;1.0;270.0;NW
238938;16/04/2011;18.5;23.0;30.6;25.4;94.0;3.4;4.0;2.0;180.0;N 
238939;17/04/2011;1.2;23.2;31.4;26.3;90.0;6.5;3.0;2.0;225.0;S 
238940;18/04/2011;;23.8;29.6;26.6;88.0;0.5;3.0;2.0;45.0;N 
238941;19/04/2011;0.1;22.9;32.1;25.0;91.0;6.1;3.0;2.0;45.0;N 
238942;20/04/2011;56.7;22.0;32.3;26.2;88.0;5.9;4.0;2.0;180.0;S 
238943;21/04/2011;1.0;23.0;32.4;26.7;84.0;4.2;3.0;2.0;315.0;NE
238944;22/04/2011;;23.8;32.0;27.0;82.0;5.5;2.0;2.0;180.0;N 
238945;23/04/2011;0.0;23.6;32.4;27.4;81.0;5.8;4.0;2.0;225.0;S 
238946;24/04/2011;;24.1;32.1;27.1;85.0;2.5;4.0;3.0;360.0;N 
238947;25/04/2011;4.8;23.8;31.0;26.0;88.0;0.4;3.0;1.0;180.0;S 
238948;26/04/2011;2.3;22.8;32.4;26.7;86.0;4.7;4.0;2.0;180.0;S 
238949;27/04/2011;1.0;24.6;31.6;27.1;85.0;6.0;4.0;3.0;270.0;N 
238950;28/04/2011;5.8;24.0;30.6;26.6;88.0;1.0;2.0;2.0;45.0;S 
238951;29/04/2011;0.0;24.2;33.4;26.9;86.0;6.8;6.0;2.0;180.0;SW
238952;30/04/2011;15.4;23.8;32.0;26.9;88.0;4.5;2.0;2.0;360.0;N 
238953;05/01/2011;7.4;23.7;31.0;26.1;91.0;3.1;5.0;2.0;180.0;SW
238954;05/02/2011;62.4;23.3;27.0;24.7;95.0;0.0;3.0;2.0;270.0;W 
238955;05/03/2011;16.5;23.8;31.0;26.6;86.0;1.8;2.0;1.0;225.0;S 
238956;05/04/2011;;23.1;32.2;26.9;83.0;8.0;3.0;2.0;270.0;W 
238957;05/05/2011;;23.6;33.2;27.9;78.0;5.8;3.0;2.0;360.0;NW
238958;05/06/2011;;24.3;33.8;28.0;83.0;7.9;3.0;2.0;315.0;N 
238959;05/07/2011;11.0;22.5;32.6;27.8;82.0;6.0;2.0;2.0;225.0;SW
238960;05/08/2011;6.5;23.2;32.0;27.0;85.0;5.8;5.0;2.0;225.0;W 
238961;05/09/2011;;23.9;32.8;27.1;81.0;8.0;3.0;2.0;180.0;W 
238962;05/10/2011;;23.6;33.7;28.0;82.0;7.1;2.0;1.0;270.0;W 
238963;05/11/2011;;24.6;34.0;28.7;79.0;4.2;2.0;2.0;270.0;W 
238964;05/12/2011;;25.8;34.2;29.5;77.0;6.6;4.0;2.0;180.0;S 
238965;13/05/2011;;25.0;30.2;27.0;85.0;1.0;4.0;2.0;360.0;N 
238966;14/05/2011;;23.8;33.4;26.9;86.0;6.2;2.0;2.0;270.0;W 
238967;15/05/2011;19.3;22.4;32.0;27.8;84.0;4.5;3.0;2.0;180.0;N 
238968;16/05/2011;;24.7;32.8;27.2;88.0;5.6;5.0;1.0;225.0;S 
238969;17/05/2011;0.5;23.6;32.0;26.6;86.0;4.0;3.0;2.0;225.0;NE
238970;18/05/2011;0.9;24.8;33.8;28.0;78.0;7.0;2.0;2.0;270.0;NE
238971;19/05/2011;;23.6;33.6;26.6;87.0;5.0;4.0;2.0;180.0;S 
238972;20/05/2011;50.8;22.8;30.8;25.1;94.0;1.7;4.0;2.0;180.0;S 
238973;21/05/2011;6.5;23.4;29.8;26.3;89.0;0.3;3.0;2.0;180.0;S 
238974;22/05/2011;0.0;24.4;31.2;26.7;88.0;0.3;2.0;1.0;180.0;W 
238975;23/05/2011;14.2;23.0;33.0;26.5;86.0;4.5;3.0;2.0;135.0;E 
238976;24/05/2011;2.9;23.6;32.6;27.1;84.0;5.5;3.0;1.0;135.0;E 
238977;25/05/2011;0.0;22.8;32.8;26.8;82.0;5.7;2.0;2.0;270.0;W 
238978;26/05/2011;;22.9;33.2;27.2;83.0;5.6;3.0;1.0;180.0;W 
238979;27/05/2011;;23.7;32.4;26.8;85.0;4.4;2.0;1.0;225.0;SW
238980;28/05/2011;;23.6;33.2;26.8;88.0;5.4;3.0;2.0;180.0;E 
238981;29/05/2011;0.3;23.4;31.7;26.7;86.0;2.7;3.0;2.0;180.0;E 
238982;30/05/2011;0.3;24.6;32.7;27.1;85.0;5.7;3.0;2.0;90.0;E 
238983;31/05/2011;11.0;25.1;30.6;25.8;89.0;1.2;5.0;3.0;315.0;N 
238984;06/01/2011;21.6;23.2;32.9;27.2;84.0;6.8;3.0;2.0;270.0;W 
238985;06/02/2011;1.4;24.9;31.8;27.6;87.0;5.2;4.0;2.0;180.0;S 
238986;06/03/2011;1.4;24.0;31.8;26.7;90.0;4.5;4.0;2.0;270.0;W 
238987;06/04/2011;10.6;24.4;32.8;27.5;82.0;6.8;3.0;2.0;90.0;E 
238988;06/05/2011;;23.2;32.9;27.2;82.0;6.5;2.0;1.0;180.0;S 
238989;06/06/2011;;24.2;32.0;26.3;91.0;4.4;3.0;1.0;180.0;S 
238990;06/07/2011;0.0;23.7;32.0;27.1;86.0;5.6;2.0;1.0;180.0;S 
238991;06/08/2011;0.0;22.9;32.4;26.9;84.0;7.7;3.0;2.0;270.0;W 
238992;06/09/2011;;22.2;32.6;26.5;82.0;6.9;3.0;2.0;180.0;S 
238993;06/10/2011;;21.9;32.6;26.0;80.0;8.0;3.0;2.0;180.0;S 
238994;06/11/2011;;21.0;32.2;25.8;78.0;5.5;2.0;1.0;90.0;E 
238995;06/12/2011;;22.0;32.6;26.3;79.0;6.7;2.0;1.0;90.0;E 
238996;13/06/2011;;22.6;33.0;26.9;74.0;7.0;3.0;1.0;90.0;E 
238997;14/06/2011;;22.0;32.0;26.4;78.0;5.4;3.0;2.0;90.0;E 
238998;15/06/2011;;21.8;32.8;26.4;78.0;6.8;3.0;1.0;180.0;S 
238999;16/06/2011;0.0;22.2;31.0;25.8;81.0;3.0;3.0;2.0;180.0;S 
239000;17/06/2011;0.0;21.6;31.4;25.4;82.0;4.5;4.0;2.0;180.0;S 
239001;18/06/2011;;21.6;32.0;25.7;80.0;6.3;3.0;1.0;180.0;S 
239002;19/06/2011;;21.0;33.4;26.2;77.0;7.0;3.0;1.0;90.0;S 
239003;20/06/2011;;22.4;32.6;26.5;80.0;3.8;3.0;1.0;180.0;E 
239004;21/06/2011;0.0;22.6;33.4;26.6;80.0;6.4;5.0;2.0;180.0;E 
239005;22/06/2011;;24.6;33.0;27.7;76.0;7.9;5.0;3.0;90.0;E 
239006;23/06/2011;;22.6;32.8;26.8;76.0;7.0;4.0;2.0;90.0;E 
239007;24/06/2011;;20.5;33.0;26.2;74.0;8.0;5.0;3.0;90.0;E 
239008;25/06/2011;;21.6;33.2;25.9;82.0;6.8;4.0;3.0;90.0;E 
239009;26/06/2011;1.5;24.2;32.6;25.4;86.0;3.0;4.0;2.0;90.0;E 
239010;27/06/2011;46.6;23.0;32.4;26.1;88.0;6.1;4.0;1.0;90.0;E 
239011;28/06/2011;0.0;23.3;33.2;27.8;79.0;7.8;5.0;2.0;90.0;E 
239012;29/06/2011;;23.6;31.8;26.3;86.0;4.1;3.0;1.0;180.0;E 
239013;30/06/2011;;22.6;32.3;26.6;76.0;8.0;4.0;2.0;90.0;E 
239014;07/01/2011;;21.2;32.2;25.9;78.0;7.0;3.0;2.0;180.0;S 
239015;07/02/2011;;20.6;32.7;26.1;77.0;8.0;3.0;2.0;90.0;E 
239016;07/03/2011;;21.6;32.4;26.2;77.0;6.8;2.0;1.0;90.0;E 
239017;07/04/2011;;20.8;32.8;25.6;74.0;7.8;3.0;2.0;90.0;E 
239018;07/05/2011;;20.1;32.2;25.0;76.0;7.6;3.0;2.0;180.0;S 
239019;07/06/2011;;20.6;32.6;25.8;75.0;8.0;3.0;2.0;90.0;E 
239020;07/07/2011;;21.6;33.0;26.2;77.0;6.0;3.0;2.0;90.0;E 
239021;07/08/2011;;22.2;33.8;27.0;77.0;5.7;3.0;1.0;180.0;S 
239022;07/09/2011;0.0;22.8;33.9;26.9;80.0;5.8;4.0;2.0;90.0;E 
239023;07/10/2011;;22.9;33.0;27.2;82.0;7.0;3.0;3.0;180.0;S 
239024;07/11/2011;;23.8;32.6;26.4;84.0;3.8;5.0;2.0;180.0;S 
239025;07/12/2011;0.0;23.4;33.4;27.9;78.0;7.8;3.0;2.0;90.0;E 
239026;13/07/2011;;23.0;33.4;26.4;82.0;5.7;3.0;1.0;180.0;S 
239027;14/07/2011;;23.8;30.0;26.4;85.0;0.5;2.0;2.0;90.0;E 
239028;15/07/2011;0.3;22.5;28.3;23.7;96.0;0.0;2.0;1.0;180.0;S 
239029;16/07/2011;19.4;22.6;32.0;26.3;80.0;6.7;4.0;2.0;90.0;E 
239030;17/07/2011;0.5;23.0;30.3;25.9;84.0;4.1;3.0;2.0;135.0;E 
239031;18/07/2011;;22.7;32.4;26.6;81.0;6.1;4.0;2.0;90.0;E 
239032;19/07/2011;;23.2;31.4;26.6;82.0;4.3;4.0;2.0;90.0;E 
239033;20/07/2011;;22.6;32.2;26.7;80.0;4.3;4.0;2.0;90.0;E 
239034;21/07/2011;;24.0;29.7;26.2;85.0;0.0;2.0;2.0;90.0;E 
239035;22/07/2011;1.1;23.8;32.4;27.1;77.0;5.0;2.0;2.0;90.0;E 
239036;23/07/2011;;21.8;32.7;26.1;78.0;6.0;3.0;2.0;90.0;E 
239037;24/07/2011;;21.4;32.8;26.0;76.0;7.8;3.0;2.0;135.0;E 
239038;25/07/2011;;20.2;32.8;25.7;74.0;6.9;3.0;2.0;180.0;E 
239039;26/07/2011;;20.4;32.1;25.3;75.0;6.3;2.0;2.0;90.0;E 
239040;27/07/2011;;21.5;33.0;26.4;75.0;6.2;3.0;2.0;90.0;S 
239041;28/07/2011;;21.6;33.5;26.3;75.0;6.0;4.0;2.0;90.0;E 
239042;29/07/2011;;21.8;33.0;26.4;76.0;8.0;6.0;3.0;135.0;E 
239043;30/07/2011;;21.7;32.0;26.2;76.0;7.8;6.0;5.0;90.0;E 
239044;31/07/2011;;23.6;33.2;27.3;76.0;7.0;6.0;4.0;90.0;E 
